disease,scenario,model,year,epsilon,max_l_attack,avg_attack,std_attack,max_attack_idx,delta_std,sum_attack
CHIKV,SSP5-8.5,CESM2,2040,0.1333,100.98002538987348,25.693514856368584,32.048512058401684,89,2.3491421503847367,25.693514856368584
CHIKV,SSP5-8.5,CESM2,2040,0.8,100.96448386193453,36.479179980933765,36.56125961624199,89,1.763760454586575,36.479179980933765
CHIKV,SSP5-8.5,CESM2,2040,0.4,100.97221818462832,32.624351262169604,35.136697496215696,89,1.9451989456271448,32.624351262169604
CHIKV,SSP5-8.5,CESM2,2040,0.2667,100.97567289812233,30.27022278061915,34.14192238448823,89,2.070927621510467,30.27022278061915
CHIKV,SSP5-8.5,CESM2,2040,0.2,100.97787370919721,28.523830796446394,33.36210113429761,89,2.1717469958229065,28.523830796446394
CHIKV,SSP5-8.5,CESM2,2040,0.16,100.9790266408697,27.180118907750963,32.727721796303655,89,2.254935683957499,27.180118907750963
CHIKV,SSP5-8.5,CESM2,2040,0.0001,100.65046712157422,23.597728023475963,26.58112353839641,56,2.898776606895327,23.597728023475963
CHIKV,SSP5-8.5,CESM2,2040,0.5,100.97000406392074,34.117411033995545,35.66331031991154,89,1.874548168137944,34.117411033995545
CHIKV,SSP5-8.5,CESM2,2040,1.0,100.96579345534758,37.34624153107003,36.91920478828924,76,1.7232102448874427,37.34624153107003
CHIKV,SSP5-8.5,CESM2,2040,10.0,100.9631869772223,31.913194667880152,37.02886079180962,64,1.8647614545196936,31.913194667880152
CHIKV,SSP5-8.5,CESM2,2040,100.0,100.96552486883112,22.47337615913554,35.88449812104075,89,2.1873553433835538,22.47337615913554
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.4,101.00296574689342,16.53388465005808,29.152885148733116,89,2.8974518530803484,16.53388465005808
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.2,101.00979061977972,13.54263195497323,26.180409380972883,89,3.3409393028198764,13.54263195497323
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.1333,101.01212535172009,11.938449801828932,24.56076991830357,89,3.626664630065617,11.938449801828932
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.1,101.01053824150381,10.853179787406804,23.502464985227263,89,3.8360809604765467,10.853179787406804
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.08,101.00626108559392,9.991048039098056,22.709294280710342,89,4.007839782313522,9.991048039098056
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.5333,100.99950693490338,17.547044176648356,30.18944029377271,89,2.7642931417800773,17.547044176648356
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.2667,101.007351838224,14.6729712906863,27.281343906083745,89,3.1645941213433075,14.6729712906863
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.1778,101.01055676032446,13.022213367701195,25.70992293683006,89,3.422349557749079,13.022213367701195
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.1333,101.01212535172009,11.938449801828932,24.56076991830357,89,3.626664630065617,11.938449801828932
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.1067,101.01134516916905,10.984141564380945,23.64858184589198,89,3.80687536324411,10.984141564380945
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.6667,100.99693187767036,18.302271462997258,31.017333148433355,89,2.6660789958613806,18.302271462997258
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.3333,101.00477753991078,15.773523882434972,28.373131040669808,89,3.003942481191309,15.773523882434972
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.2222,101.00848530330472,13.841350158603841,26.47079125719068,89,3.292955404988972,13.841350158603841
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.1667,101.01118049976736,12.721000488861431,25.35447323712457,89,3.482232866176432,12.721000488861431
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.1333,101.01212535172009,11.938449801828932,24.56076991830357,89,3.626664630065617,11.938449801828932
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.8,100.99485335728058,19.13539013860439,31.82236463209942,89,2.5723878211144635,19.13539013860439
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.4,101.00296574689342,16.53388465005808,29.152885148733116,89,2.8974518530803484,16.53388465005808
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.2667,101.007351838224,14.6729712906863,27.281343906083745,89,3.1645941213433075,14.6729712906863
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.2,101.00979061977972,13.54263195497323,26.180409380972883,89,3.3409393028198764,13.54263195497323
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.16,101.01162224334972,12.546872805669064,25.214804381863953,89,3.508444804803244,12.546872805669064
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.0001,68.56561731909945,6.251653590854067,14.161115852388763,56,4.40035689120741,6.251653590854067
CHIKV,SSP5-8.5,ACCESS-CM2,2040,0.5,101.0004202591171,17.360961032728987,29.94955497094503,89,2.792677864747215,17.360961032728987
CHIKV,SSP5-8.5,ACCESS-CM2,2040,1.0,100.9921965183906,19.42180384295345,32.303653102558044,89,2.525113565839332,19.42180384295345
CHIKV,SSP5-8.5,ACCESS-CM2,2040,10.0,100.98094614521374,17.28348149268768,33.260057932095684,89,2.516455768760363,17.28348149268768
CHIKV,SSP5-8.5,ACCESS-CM2,2040,100.0,100.99619080254799,13.446067616182443,30.12079970721813,89,2.9066334239918965,13.446067616182443
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.4,100.94035303222965,12.836102772712602,26.786172649436647,89,3.2891690579531154,12.836102772712602
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.2,100.94223661229545,10.564732636545635,24.23563633758585,89,3.729116195541679,10.564732636545635
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.1333,100.93706763784658,9.442076043600487,22.981740714419864,89,3.981203718691234,9.442076043600487
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.1,100.92078946312499,8.627505510354005,22.106780369187604,89,4.174885822876733,8.627505510354005
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.08,100.89092088109963,8.058595957410109,21.556706543741836,89,4.306424301658447,8.058595957410109
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.5333,100.93818048481558,13.920672090161286,27.9007091918481,89,3.1188278332394024,13.920672090161286
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.2667,100.94260111146181,11.508147551468223,25.273932504575967,89,3.5386045896815244,11.508147551468223
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.1778,100.94198827748386,10.334145396097396,23.934725855646008,89,3.7856227569873253,10.334145396097396
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.1333,100.93706763784658,9.442076043600487,22.981740714419864,89,3.981203718691234,9.442076043600487
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.1067,100.92528226337025,8.826042514302276,22.304212306722043,89,4.129230769620638,8.826042514302276
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.6667,100.93732762153923,14.455041899119477,28.499589690121006,89,3.0345098530452757,14.455041899119477
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.3333,100.94126565434864,12.332312224054322,26.19236070176989,89,3.3830075280044065,12.332312224054322
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.2222,100.94206754228038,11.00613981111161,24.718719013419623,89,3.638373318712154,11.00613981111161
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.1667,100.94155692077041,10.150301548420106,23.706927633316383,89,3.829735205533651,10.150301548420106
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.1333,100.93706763784658,9.442076043600487,22.981740714419864,89,3.981203718691234,9.442076043600487
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.8,100.93538693951804,14.594807433446595,28.69912205484319,89,3.008474591699255,14.594807433446595
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.4,100.94035303222965,12.836102772712602,26.786172649436647,89,3.2891690579531154,12.836102772712602
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.2667,100.94260111146181,11.508147551468223,25.273932504575967,89,3.5386045896815244,11.508147551468223
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.2,100.94223661229545,10.564732636545635,24.23563633758585,89,3.729116195541679,10.564732636545635
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.16,100.94036047199299,9.918087396712197,23.462525505158602,89,3.879474656522723,9.918087396712197
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.0001,14.501317595711477,0.645150236952171,1.9047472498168458,90,7.274543832569738,0.645150236952171
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,0.5,100.93873535376649,13.641229181400277,27.647206243922792,89,3.1575525354051033,13.641229181400277
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,1.0,100.93435741708194,15.086613669979402,29.305846085100157,89,2.9293726411383063,15.086613669979402
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,10.0,100.92745080980553,13.923877939997043,29.682471489952896,89,2.931143146191785,13.923877939997043
CHIKV,SSP1-2.6,MRI-ESM2-0,2050,100.0,100.93716425823078,10.714006426049048,26.935096787461763,89,3.3496504038619395,10.714006426049048
CHIKV,SSP1-2.6,CESM2,2050,0.4,100.96804849107993,36.52941255768257,37.674321977356975,76,1.7104126246021436,36.52941255768257
CHIKV,SSP1-2.6,CESM2,2050,0.2,100.97564508270314,31.934072678865224,35.8055171027666,89,1.9282383830871486,31.934072678865224
CHIKV,SSP1-2.6,CESM2,2050,0.1333,100.98014571079436,30.23127030544498,35.10610348136382,89,2.015287040981539,30.23127030544498
CHIKV,SSP1-2.6,CESM2,2050,0.1,100.98241435875018,28.317467613429,34.277122441246426,89,2.1199255237913968,28.317467613429
CHIKV,SSP1-2.6,CESM2,2050,0.08,100.98403528743592,27.27999706917637,33.688072126392356,89,2.1878378181373384,27.27999706917637
CHIKV,SSP1-2.6,CESM2,2050,0.5333,100.96814577462379,38.080008557886,38.2639125138276,76,1.6435365096031835,38.080008557886
CHIKV,SSP1-2.6,CESM2,2050,0.2667,100.97224139875769,34.174629720323956,36.688260927533825,89,1.8206807842533472,34.174629720323956
CHIKV,SSP1-2.6,CESM2,2050,0.1778,100.97648035899249,31.760621364943074,35.78574965275982,89,1.93417378888726,31.760621364943074
CHIKV,SSP1-2.6,CESM2,2050,0.1333,100.98014571079436,30.23127030544498,35.10610348136382,89,2.015287040981539,30.23127030544498
CHIKV,SSP1-2.6,CESM2,2050,0.1067,100.98182824560547,28.778835924071984,34.4498278567882,89,2.0958883342375305,28.778835924071984
CHIKV,SSP1-2.6,CESM2,2050,0.6667,100.96643375479002,38.96439510034306,38.55404977481418,76,1.6081848474177778,38.96439510034306
CHIKV,SSP1-2.6,CESM2,2050,0.3333,100.96924087544011,35.14332072361392,37.28316918401458,89,1.7655666509179027,35.14332072361392
CHIKV,SSP1-2.6,CESM2,2050,0.2222,100.9745565266375,33.19988239347368,36.34084789400168,89,1.8649722849298325,33.19988239347368
CHIKV,SSP1-2.6,CESM2,2050,0.1667,100.9772906462421,31.309957759986496,35.56257385195468,89,1.959007049834959,31.309957759986496
CHIKV,SSP1-2.6,CESM2,2050,0.1333,100.98014571079436,30.23127030544498,35.10610348136382,89,2.015287040981539,30.23127030544498
CHIKV,SSP1-2.6,CESM2,2050,0.8,100.96383306140933,39.06884134929073,38.493503771029474,76,1.6079334341786076,39.06884134929073
CHIKV,SSP1-2.6,CESM2,2050,0.4,100.96804849107993,36.52941255768257,37.674321977356975,76,1.7104126246021436,36.52941255768257
CHIKV,SSP1-2.6,CESM2,2050,0.2667,100.97224139875769,34.174629720323956,36.688260927533825,89,1.8206807842533472,34.174629720323956
CHIKV,SSP1-2.6,CESM2,2050,0.2,100.97564508270314,31.934072678865224,35.8055171027666,89,1.9282383830871486,31.934072678865224
CHIKV,SSP1-2.6,CESM2,2050,0.16,100.97771638694901,31.370109098468973,35.59875836201745,89,1.9553380649014087,31.370109098468973
CHIKV,SSP1-2.6,CESM2,2050,0.0001,100.8067950657181,30.891228576977756,32.32912355185535,56,2.1626186796124243,30.891228576977756
CHIKV,SSP1-2.6,CESM2,2050,0.5,100.96837358901969,37.64453557141917,38.08649285274514,76,1.66263242621029,37.64453557141917
CHIKV,SSP1-2.6,CESM2,2050,1.0,100.96205382307242,40.0861669875621,38.759458328311084,76,1.5706072649380842,40.0861669875621
CHIKV,SSP1-2.6,CESM2,2050,10.0,100.96160632616011,34.519398406786166,38.48805803861944,100,1.726307101613309,34.519398406786166
CHIKV,SSP1-2.6,CESM2,2050,100.0,100.96267343770138,23.919897210251918,36.83235417091189,100,2.091714688394626,23.919897210251918
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.4,100.95840835023829,32.83438097663641,39.34604349763651,89,1.7314073110729429,32.83438097663641
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.2,100.96411277529513,30.242296409086173,37.67267569009972,89,1.8772708619896217,30.242296409086173
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.1333,100.96759373506754,28.713272320124346,36.68138984469699,89,1.969781453779592,28.713272320124346
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.1,100.96997253316967,27.71170002308816,35.974217242268885,89,2.036410466327109,27.71170002308816
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.08,100.97149364130308,26.54712215959243,35.215977244240044,89,2.1133694790163338,26.54712215959243
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.5333,100.95529084775983,33.7841530491257,39.94225390632139,89,1.68170624412368,33.7841530491257
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.2667,100.9614383760979,31.33442976950909,38.41836869371084,89,1.8123364154706258,31.33442976950909
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.1778,100.96520433815664,29.70981220438212,37.36426408877983,89,1.907046582383297,29.70981220438212
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.1333,100.96759373506754,28.713272320124346,36.68138984469699,89,1.969781453779592,28.713272320124346
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.1067,100.96933743580392,27.689755348293,36.016840428375964,89,2.0345921856537257,27.689755348293
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.6667,100.95306821605507,34.13887763865586,40.19704315715534,89,1.6621667995872438,34.13887763865586
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.3333,100.95952094759497,32.11004216043436,38.90213106135523,89,1.7698125246293925,32.11004216043436
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.2222,100.96293969452475,30.744920120597055,37.9927342316554,89,1.8481960036301444,30.744920120597055
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.1667,100.96575158123487,29.47805175799403,37.18324958940292,89,1.9225780590089832,29.47805175799403
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.1333,100.96759373506754,28.713272320124346,36.68138984469699,89,1.969781453779592,28.713272320124346
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.8,100.95463715565316,34.478358061474964,40.43993143401229,81,1.6438276905254061,34.478358061474964
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.4,100.95840835023829,32.83438097663641,39.34604349763651,89,1.7314073110729429,32.83438097663641
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.2667,100.9614383760979,31.33442976950909,38.41836869371084,89,1.8123364154706258,31.33442976950909
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.2,100.96411277529513,30.242296409086173,37.67267569009972,89,1.8772708619896217,30.242296409086173
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.16,100.9660854832272,29.348018434371337,37.1108557108835,89,1.9298414352610154,29.348018434371337
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.0001,100.9146035736866,25.500790807404794,30.554884275749053,56,2.4681426408195106,25.500790807404794
CHIKV,SSP1-2.6,ACCESS-CM2,2050,0.5,100.95592634577142,33.48866021024291,39.75576264923038,89,1.6970436897614034,33.48866021024291
CHIKV,SSP1-2.6,ACCESS-CM2,2050,1.0,100.95612632903719,34.55025197615922,40.57931944621691,81,1.6364462307183616,34.55025197615922
CHIKV,SSP1-2.6,ACCESS-CM2,2050,10.0,100.95855374857463,28.2063625743376,38.86919705596486,81,1.8717183961759376,28.2063625743376
CHIKV,SSP1-2.6,ACCESS-CM2,2050,100.0,100.95802805418414,20.35634054186154,36.42555023373819,93,2.212778859759473,20.35634054186154
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.4,99.85604582728315,7.605790982569324,20.423184639637274,89,4.516937807322895,7.605790982569324
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.2,95.88361263746033,5.799404903359921,17.483195773204077,89,5.152616769994049,5.799404903359921
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.1333,91.28431273129564,4.8934461091208945,15.885746702557201,89,5.438262880539824,4.8934461091208945
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.1,84.88373109556521,4.191322550611253,14.286995034175707,89,5.6479622448199125,4.191322550611253
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.08,80.91517072867269,3.8486856944012953,13.444786237084411,89,5.732072170972929,3.8486856944012953
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.5333,100.4757489377627,8.401463327356376,21.641250360208527,89,4.254573283792421,8.401463327356376
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.2667,98.27680041964963,6.502026870542153,18.732654496172103,89,4.899186795329037,6.502026870542153
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.1778,94.75507820780638,5.511525402756484,17.007808035950603,89,5.247210729119796,5.511525402756484
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.1333,91.28431273129564,4.8934461091208945,15.885746702557201,89,5.438262880539824,4.8934461091208945
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.1067,87.08925728149215,4.407109173088758,14.809823490001255,89,5.582925965608276,4.407109173088758
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.6667,100.65817467753122,9.016523516033113,22.58985149528675,89,4.056762001318098,9.016523516033113
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.3333,99.3565000961975,7.059115683644958,19.595085056371506,89,4.7102313741956054,7.059115683644958
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.2222,97.20412930645772,6.076776611077929,18.060097883042747,89,5.045783986638434,6.076776611077929
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.1667,94.19873319530133,5.343968873410836,16.780962423008894,89,5.294974273946231,5.343968873410836
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.1333,91.28431273129564,4.8934461091208945,15.885746702557201,89,5.438262880539824,4.8934461091208945
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.8,100.77546613579112,9.435252680832328,23.27273671523656,89,3.9247732044834565,9.435252680832328
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.4,99.85604582728315,7.605790982569324,20.423184639637274,89,4.516937807322895,7.605790982569324
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.2667,98.27680041964963,6.502026870542153,18.732654496172103,89,4.899186795329037,6.502026870542153
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.2,95.88361263746033,5.799404903359921,17.483195773204077,89,5.152616769994049,5.799404903359921
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.16,93.90309814929941,5.309656702460915,16.700464090079034,89,5.304849072994787,5.309656702460915
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.0001,1.3082812313121404,0.058918517329643004,0.16109025737275356,90,7.755668991772383,0.058918517329643004
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,0.5,100.28273200058082,8.116434633626412,21.196204661742208,89,4.3482453032409465,8.116434633626412
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,1.0,100.83683168188442,9.78299479121985,23.886687390460164,89,3.811907252029829,9.78299479121985
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,10.0,100.9456673925569,10.509398032317549,25.86110410172624,89,3.496999548221249,10.509398032317549
CHIKV,SSP2-4.5,MRI-ESM2-0,2050,100.0,100.66664000343167,7.221958439951968,20.412074072161158,89,4.577912133433,7.221958439951968
CHIKV,SSP2-4.5,CESM2,2050,0.4,100.99782465725227,49.32340801906781,40.75805379785816,76,1.2678332703142943,49.32340801906781
CHIKV,SSP2-4.5,CESM2,2050,0.2,101.00727248662933,45.864636523073685,39.85541512163163,76,1.383566970643014,45.864636523073685
CHIKV,SSP2-4.5,CESM2,2050,0.1333,101.00960821716676,43.64622958732226,39.23536517957097,76,1.462032489497827,43.64622958732226
CHIKV,SSP2-4.5,CESM2,2050,0.1,101.00696402215827,41.626177833200316,38.642574903214616,76,1.5366674280294443,41.626177833200316
CHIKV,SSP2-4.5,CESM2,2050,0.08,101.0047157566665,40.548642544791264,38.386111408998275,89,1.574946536462754,40.548642544791264
CHIKV,SSP2-4.5,CESM2,2050,0.5333,100.99300330945023,50.984734970132415,41.331108639858044,76,1.2099425828392096,50.984734970132415
CHIKV,SSP2-4.5,CESM2,2050,0.2667,101.00515458468328,47.85881781451075,40.36486805569807,76,1.3166483462013987,47.85881781451075
CHIKV,SSP2-4.5,CESM2,2050,0.1778,101.0085254444691,45.33419942379683,39.57630086850024,76,1.4067592169783822,45.33419942379683
CHIKV,SSP2-4.5,CESM2,2050,0.1333,101.00960821716676,43.64622958732226,39.23536517957097,76,1.462032489497827,43.64622958732226
CHIKV,SSP2-4.5,CESM2,2050,0.1067,101.00903145474282,42.53335924118377,38.9179193493835,76,1.5025385013159849,42.53335924118377
CHIKV,SSP2-4.5,CESM2,2050,0.6667,100.98933854916217,51.567873306214416,41.52266534732322,76,1.1902286336764203,51.567873306214416
CHIKV,SSP2-4.5,CESM2,2050,0.3333,101.0001705489322,48.48822205270546,40.58135789194817,76,1.293991902292795,48.48822205270546
CHIKV,SSP2-4.5,CESM2,2050,0.2222,101.006256954139,46.94063448814798,40.08246993529639,76,1.3488595526490037,46.94063448814798
CHIKV,SSP2-4.5,CESM2,2050,0.1667,101.00865066970806,44.73518553306714,39.509009273147285,76,1.4243198240581492,44.73518553306714
CHIKV,SSP2-4.5,CESM2,2050,0.1333,101.00960821716676,43.64622958732226,39.23536517957097,76,1.462032489497827,43.64622958732226
CHIKV,SSP2-4.5,CESM2,2050,0.8,100.98746849402652,52.261538579190926,41.69298887486715,81,1.1686840216967018,52.261538579190926
CHIKV,SSP2-4.5,CESM2,2050,0.4,100.99782465725227,49.32340801906781,40.75805379785816,76,1.2678332703142943,49.32340801906781
CHIKV,SSP2-4.5,CESM2,2050,0.2667,101.00515458468328,47.85881781451075,40.36486805569807,76,1.3166483462013987,47.85881781451075
CHIKV,SSP2-4.5,CESM2,2050,0.2,101.00727248662933,45.864636523073685,39.85541512163163,76,1.383566970643014,45.864636523073685
CHIKV,SSP2-4.5,CESM2,2050,0.16,101.00866279979238,44.668556123281085,39.47659038576177,76,1.4271776292217926,44.668556123281085
CHIKV,SSP2-4.5,CESM2,2050,0.0001,101.03651327903091,51.27367794836189,40.93533493576755,90,1.2156450022640068,51.27367794836189
CHIKV,SSP2-4.5,CESM2,2050,0.5,100.99359161139436,50.09310963488801,41.05862778549848,76,1.2397024625962763,50.09310963488801
CHIKV,SSP2-4.5,CESM2,2050,1.0,100.98779683560106,53.01070935590902,41.930403402379646,81,1.1442076294684356,53.01070935590902
CHIKV,SSP2-4.5,CESM2,2050,10.0,100.9848889218446,47.58710098135391,42.18537703015006,81,1.2657890411250106,47.58710098135391
CHIKV,SSP2-4.5,CESM2,2050,100.0,100.99430174142483,34.85518963892956,40.59420164204283,100,1.6292748576682425,34.85518963892956
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.4,100.96623231849348,36.713314476237414,40.25664137602121,89,1.596082426303159,36.713314476237414
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.2,100.97265461668039,34.104338823991874,38.93274400931935,89,1.7175341089927343,34.104338823991874
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.1333,100.97600624651119,31.85763191133595,37.77741924394716,89,1.8296213907266747,31.85763191133595
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.1,100.97857110278238,30.918684512757793,37.178609604549166,89,1.884413842669686,30.918684512757793
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.08,100.98018049154645,30.186802551522874,36.68684788441514,89,1.9296664069658915,30.186802551522874
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.5333,100.96317861596629,37.93030653810643,40.807282703225404,89,1.5446476193054075,37.93030653810643
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.2667,100.96962386393076,35.23297264069465,39.49885868337707,89,1.6642671057961762,35.23297264069465
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.1778,100.97369328999395,33.62578255795024,38.681946016759944,89,1.7410683191291232,33.62578255795024
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.1333,100.97600624651119,31.85763191133595,37.77741924394716,89,1.8296213907266747,31.85763191133595
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.1067,100.97786034696696,31.038020453212777,37.29410434606696,89,1.8753591518046484,31.038020453212777
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.6667,100.96117377658773,38.65034282579582,41.062081396141764,89,1.5174786282666788,38.65034282579582
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.3333,100.96798242300673,36.350364213122674,40.0103233455783,89,1.6150236440672308,36.350364213122674
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.2222,100.97176741600155,34.590958083638995,39.17254611369333,89,1.6945747958200295,34.590958083638995
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.1667,100.97419297326854,33.06019155930252,38.39695536697611,89,1.7687340249997139,33.06019155930252
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.1333,100.97600624651119,31.85763191133595,37.77741924394716,89,1.8296213907266747,31.85763191133595
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.8,100.96009289538426,39.09648893894371,41.2934564705811,81,1.4981454507329592,39.09648893894371
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.4,100.96623231849348,36.713314476237414,40.25664137602121,89,1.596082426303159,36.713314476237414
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.2667,100.96962386393076,35.23297264069465,39.49885868337707,89,1.6642671057961762,35.23297264069465
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.2,100.97265461668039,34.104338823991874,38.93274400931935,89,1.7175341089927343,34.104338823991874
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.16,100.97472169882144,32.72219617715353,38.228722186177414,89,1.7853729242968621,32.72219617715353
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.0001,100.96720625586164,34.91762371269932,35.318558234197894,56,1.8701098188999266,34.91762371269932
CHIKV,SSP2-4.5,ACCESS-CM2,2050,0.5,100.96387493907758,37.87273625871373,40.725056568183824,89,1.549197079069336,37.87273625871373
CHIKV,SSP2-4.5,ACCESS-CM2,2050,1.0,100.95959057941444,39.22835981863682,41.3838110288083,81,1.4916758323153219,39.22835981863682
CHIKV,SSP2-4.5,ACCESS-CM2,2050,10.0,100.95916747448017,33.15349707549047,39.75984500025181,81,1.7053806522273984,33.15349707549047
CHIKV,SSP2-4.5,ACCESS-CM2,2050,100.0,100.96277570760282,23.37182977371318,37.17041327677673,81,2.087438343935949,23.37182977371318
CHIKV,SSP5-8.5,MRI-ESM2-0,2050,0.4,100.62681171202215,10.276533421950479,24.737223836754215,89,3.6524016957727694,10.276533421950479
CHIKV,SSP5-8.5,MRI-ESM2-0,2050,0.2,98.57193085976508,8.143048135458823,21.042338917678038,89,4.2974729700002765,8.143048135458823
CHIKV,SSP5-8.5,MRI-ESM2-0,2050,0.1333,95.27770849690694,6.990966383386817,18.82855159052977,89,4.688982139121411,6.990966383386817
